OrderID,OrderDate,CustomerID,ProductID,OrderQuantity,SalesAmount
SO58510,2013-05-23,15613,535,1,24.99
SO58510,2013-05-23,15613,480,1,2.29
SO58511,2013-05-23,23624,529,1,3.99
SO58511,2013-05-23,23624,225,1,8.99
SO58511,2013-05-23,23624,234,1,49.99
SO58512,2013-05-23,27156,529,1,3.99
SO58512,2013-05-23,27156,480,1,2.29
SO58513,2013-05-23,24096,530,1,4.99
SO58513,2013-05-23,24096,480,1,2.29
SO58514,2013-05-23,14981,541,1,28.99
SO58514,2013-05-23,14981,530,1,4.99
SO58514,2013-05-23,14981,480,1,2.29
SO58515,2013-05-23,13936,537,1,35.00
SO58516,2013-05-23,19224,485,1,21.98
SO58516,2013-05-23,19224,228,1,49.99
SO58517,2013-05-23,16902,485,1,21.98
SO58517,2013-05-23,16902,483,1,120.00
SO58518,2013-05-23,16670,372,1,2443.35
SO58518,2013-05-23,16670,217,1,34.99
SO58519,2013-05-23,17129,581,1,1700.99
SO58519,2013-05-23,17129,214,1,34.99
SO58520,2013-05-23,16791,581,1,1700.99
SO58520,2013-05-23,16791,529,1,3.99
SO58520,2013-05-23,16791,539,1,24.99
SO58521,2013-05-23,15993,594,1,564.99
SO58521,2013-05-23,15993,535,1,24.99
SO58521,2013-05-23,15993,528,1,4.99
SO58521,2013-05-23,15993,480,1,2.29
SO58522,2013-05-23,15890,594,1,564.99
SO58522,2013-05-23,15890,535,1,24.99
SO58522,2013-05-23,15890,480,1,2.29
SO58523,2013-05-23,14283,588,1,769.49
SO58523,2013-05-23,14283,536,1,29.99
SO58524,2013-05-23,13224,363,1,2294.99
SO58524,2013-05-23,13224,217,1,34.99
SO58524,2013-05-23,13224,465,1,24.49
SO58525,2013-05-23,13279,363,1,2294.99
SO58525,2013-05-23,13279,485,1,21.98
SO58525,2013-05-23,13279,214,1,34.99
SO58526,2013-05-23,13329,363,1,2294.99
SO58526,2013-05-23,13329,478,1,9.99
SO58526,2013-05-23,13329,477,1,4.99
SO58526,2013-05-23,13329,488,1,53.99
SO58527,2013-05-23,13348,359,1,2294.99
SO58527,2013-05-23,13348,537,1,35.00
SO58527,2013-05-23,13348,528,1,4.99
SO58527,2013-05-23,13348,217,1,34.99
SO58527,2013-05-23,13348,471,1,63.50
SO58528,2013-05-23,13382,355,1,2319.99
SO58528,2013-05-23,13382,485,1,21.98
SO58528,2013-05-23,13382,480,1,2.29
SO58529,2013-05-23,13304,353,1,2319.99
SO58529,2013-05-23,13304,485,1,21.98
SO58529,2013-05-23,13304,214,1,34.99
SO58529,2013-05-23,13304,489,1,53.99
SO58530,2013-05-23,26936,579,1,1214.85
SO58530,2013-05-23,26936,222,1,34.99
SO58531,2013-05-23,23121,580,1,1700.99
SO58532,2013-05-23,21384,606,1,539.99
SO58532,2013-05-23,21384,538,1,21.49
SO58532,2013-05-23,21384,529,1,3.99
SO58532,2013-05-23,21384,483,1,120.00
SO58532,2013-05-23,21384,491,1,53.99
SO58533,2013-05-23,11010,575,1,2384.07
SO58533,2013-05-23,11010,225,1,8.99
SO58534,2013-05-23,29303,562,1,2384.07
SO58534,2013-05-23,29303,214,1,34.99
SO58535,2013-05-23,19612,378,1,2443.35
SO58535,2013-05-23,19612,484,1,7.95
SO58536,2013-05-23,11027,363,1,2294.99
SO58536,2013-05-23,11027,487,1,54.99
SO58536,2013-05-23,11027,490,1,53.99
SO58536,2013-05-23,11027,225,1,8.99
SO58537,2013-05-23,25074,482,1,8.99
SO58537,2013-05-23,25074,562,1,2384.07
SO58538,2013-05-23,17118,584,1,539.99
SO58538,2013-05-23,17118,477,1,4.99
SO58538,2013-05-23,17118,479,1,8.99
SO58538,2013-05-23,17118,225,1,8.99
SO58539,2013-05-23,22591,584,1,539.99
SO58539,2013-05-23,22591,529,1,3.99
SO58539,2013-05-23,22591,538,1,21.49
SO58539,2013-05-23,22591,480,1,2.29
SO58540,2013-05-23,26356,584,1,539.99
SO58540,2013-05-23,26356,214,1,34.99
SO58541,2013-05-24,24244,382,1,1120.49
SO58541,2013-05-24,24244,491,1,53.99
SO58542,2013-05-24,12526,359,1,2294.99
SO58542,2013-05-24,12526,214,1,34.99
SO58543,2013-05-24,12296,361,1,2294.99
SO58544,2013-05-24,17306,539,1,24.99
SO58544,2013-05-24,17306,529,1,3.99
SO58544,2013-05-24,17306,488,1,53.99
SO58545,2013-05-24,17234,490,1,53.99
SO58546,2013-05-24,13669,484,1,7.95
SO58547,2013-05-24,18705,480,1,2.29
SO58548,2013-05-24,17494,487,1,54.99
SO58549,2013-05-24,27373,529,1,3.99
SO58549,2013-05-24,27373,222,1,34.99
SO58550,2013-05-24,11287,530,1,4.99
SO58550,2013-05-24,11287,487,1,54.99
SO58550,2013-05-24,11287,484,1,7.95
SO58551,2013-05-24,29015,539,1,24.99
SO58552,2013-05-24,11215,529,1,3.99
SO58552,2013-05-24,11215,539,1,24.99
SO58552,2013-05-24,11215,486,1,159.00
SO58553,2013-05-24,26274,538,1,21.49
SO58554,2013-05-24,27284,541,1,28.99
SO58554,2013-05-24,27284,530,1,4.99
SO58554,2013-05-24,27284,217,1,34.99
SO58554,2013-05-24,27284,491,1,53.99
SO58555,2013-05-24,25174,540,1,32.60
SO58555,2013-05-24,25174,222,1,34.99
SO58555,2013-05-24,25174,465,1,24.49
SO58556,2013-05-24,11330,540,1,32.60
SO58556,2013-05-24,11330,529,1,3.99
SO58556,2013-05-24,11330,222,1,34.99
SO58557,2013-05-24,11330,540,1,32.60
SO58557,2013-05-24,11330,529,1,3.99
SO58557,2013-05-24,11330,480,1,2.29
SO58558,2013-05-24,22123,536,1,29.99
SO58559,2013-05-24,16358,478,1,9.99
SO58560,2013-05-24,16840,476,1,69.99
SO58560,2013-05-24,16840,237,1,49.99
SO58561,2013-05-24,28073,528,1,4.99
SO58561,2013-05-24,28073,480,1,2.29
SO58562,2013-05-24,23022,528,1,4.99
SO58562,2013-05-24,23022,480,1,2.29
SO58563,2013-05-24,18161,528,1,4.99
SO58563,2013-05-24,18161,480,1,2.29
SO58564,2013-05-24,26905,529,1,3.99
SO58564,2013-05-24,26905,480,1,2.29
SO58565,2013-05-24,25325,529,1,3.99
SO58565,2013-05-24,25325,480,1,2.29
SO58566,2013-05-24,27816,530,1,4.99
SO58566,2013-05-24,27816,225,1,8.99
SO58566,2013-05-24,27816,217,1,34.99
SO58567,2013-05-24,13239,528,1,4.99
SO58567,2013-05-24,13239,537,1,35.00
SO58567,2013-05-24,13239,222,1,34.99
SO58567,2013-05-24,13239,465,1,24.49
SO58568,2013-05-24,19163,598,1,539.99
SO58569,2013-05-24,11707,355,1,2319.99
SO58569,2013-05-24,11707,485,1,21.98
SO58569,2013-05-24,11707,487,1,54.99
SO58569,2013-05-24,11707,228,1,49.99
SO58570,2013-05-24,13424,361,1,2294.99
SO58570,2013-05-24,13424,478,1,9.99
SO58570,2013-05-24,13424,477,1,4.99
SO58570,2013-05-24,13424,488,1,53.99
SO58571,2013-05-24,19797,374,1,2443.35
SO58572,2013-05-24,22172,605,1,539.99
SO58572,2013-05-24,22172,538,1,21.49
SO58572,2013-05-24,22172,529,1,3.99
SO58572,2013-05-24,22172,480,1,2.29
SO58572,2013-05-24,22172,483,1,120.00
SO58572,2013-05-24,22172,225,1,8.99
SO58572,2013-05-24,22172,489,1,53.99
SO58573,2013-05-24,12994,361,1,2294.99
SO58573,2013-05-24,12994,478,1,9.99
SO58573,2013-05-24,12994,477,1,4.99
SO58573,2013-05-24,12994,487,1,54.99
SO58574,2013-05-24,11912,353,1,2319.99
SO58575,2013-05-24,19790,376,1,2443.35
SO58575,2013-05-24,19790,477,1,4.99
SO58575,2013-05-24,19790,479,1,8.99
SO58575,2013-05-24,19790,491,1,53.99
SO58576,2013-05-24,24358,561,1,2384.07
SO58576,2013-05-24,24358,530,1,4.99
SO58576,2013-05-24,24358,541,1,28.99
SO58577,2013-05-24,23040,604,1,539.99
SO58577,2013-05-24,23040,529,1,3.99
SO58577,2013-05-24,23040,538,1,21.49
SO58578,2013-05-24,26997,384,1,1120.49
SO58578,2013-05-24,26997,529,1,3.99
SO58578,2013-05-24,26997,539,1,24.99
SO58579,2013-05-24,23987,386,1,1120.49
SO58579,2013-05-24,23987,539,1,24.99
SO58579,2013-05-24,23987,480,1,2.29
SO58580,2013-05-24,20720,382,1,1120.49
SO58580,2013-05-24,20720,217,1,34.99
SO58581,2013-05-24,11479,604,1,539.99
SO58581,2013-05-24,11479,477,1,4.99
SO58581,2013-05-24,11479,479,1,8.99
SO58582,2013-05-24,12397,605,1,539.99
SO58582,2013-05-24,12397,477,1,4.99
SO58582,2013-05-24,12397,479,1,8.99
SO58582,2013-05-24,12397,222,1,34.99
SO58583,2013-05-24,28747,562,1,2384.07
SO58583,2013-05-24,28747,477,1,4.99
SO58583,2013-05-24,28747,479,1,8.99
SO58584,2013-05-24,24157,563,1,2384.07
SO58584,2013-05-24,24157,222,1,34.99
SO58585,2013-05-25,12404,359,1,2294.99
SO58585,2013-05-25,12404,478,1,9.99
SO58585,2013-05-25,12404,214,1,34.99
SO58585,2013-05-25,12404,489,1,53.99
SO58586,2013-05-25,12277,357,1,2319.99
SO58586,2013-05-25,12277,537,1,35.00
SO58586,2013-05-25,12277,480,1,2.29
SO58587,2013-05-25,13258,357,1,2319.99
SO58587,2013-05-25,13258,537,1,35.00
SO58587,2013-05-25,13258,528,1,4.99
SO58587,2013-05-25,13258,480,1,2.29
SO58588,2013-05-25,12264,357,1,2319.99
SO58588,2013-05-25,12264,478,1,9.99
SO58588,2013-05-25,12264,477,1,4.99
SO58588,2013-05-25,12264,217,1,34.99
SO58589,2013-05-25,11970,222,1,34.99
SO58590,2013-05-25,21207,528,1,4.99
SO58590,2013-05-25,21207,536,1,29.99
SO58590,2013-05-25,21207,217,1,34.99
SO58590,2013-05-25,21207,490,1,53.99
SO58591,2013-05-25,19266,528,1,4.99
SO58591,2013-05-25,19266,537,1,35.00
SO58591,2013-05-25,19266,480,1,2.29
SO58592,2013-05-25,26665,475,1,69.99
SO58592,2013-05-25,26665,225,1,8.99
SO58593,2013-05-25,29321,477,1,4.99
SO58593,2013-05-25,29321,478,1,9.99
SO58593,2013-05-25,29321,222,1,34.99
SO58594,2013-05-25,14857,225,1,8.99
SO58595,2013-05-25,19630,479,1,8.99
SO58595,2013-05-25,19630,477,1,4.99
SO58595,2013-05-25,19630,222,1,34.99
SO58596,2013-05-25,14967,600,1,539.99
SO58596,2013-05-25,14967,485,1,21.98
SO58596,2013-05-25,14967,488,1,53.99
SO58597,2013-05-25,11717,490,1,53.99
SO58598,2013-05-25,11165,529,1,3.99
SO58598,2013-05-25,11165,473,1,63.50
SO58599,2013-05-25,11632,483,1,120.00
SO58600,2013-05-25,11019,539,1,24.99
SO58600,2013-05-25,11019,529,1,3.99
SO58600,2013-05-25,11019,483,1,120.00
SO58601,2013-05-25,28122,530,1,4.99
SO58601,2013-05-25,28122,214,1,34.99
SO58602,2013-05-25,24803,540,1,32.60
SO58603,2013-05-25,12944,536,1,29.99
SO58603,2013-05-25,12944,480,1,2.29
SO58604,2013-05-25,25852,528,1,4.99
SO58604,2013-05-25,25852,535,1,24.99
SO58605,2013-05-25,22968,536,1,29.99
SO58605,2013-05-25,22968,480,1,2.29
SO58606,2013-05-25,20733,478,1,9.99
SO58606,2013-05-25,20733,225,1,8.99
SO58606,2013-05-25,20733,477,1,4.99
SO58607,2013-05-25,21444,477,1,4.99
SO58607,2013-05-25,21444,478,1,9.99
SO58607,2013-05-25,21444,484,1,7.95
SO58608,2013-05-25,20384,475,1,69.99
SO58608,2013-05-25,20384,237,1,49.99
SO58608,2013-05-25,20384,225,1,8.99
SO58609,2013-05-25,27380,474,1,69.99
SO58610,2013-05-25,25850,477,1,4.99
SO58610,2013-05-25,25850,217,1,34.99
SO58610,2013-05-25,25850,463,1,24.49
SO58611,2013-05-25,12525,476,1,69.99
SO58611,2013-05-25,12525,234,1,49.99
SO58612,2013-05-25,14173,540,1,32.60
SO58612,2013-05-25,14173,529,1,3.99
SO58612,2013-05-25,14173,480,1,2.29
SO58613,2013-05-25,19189,467,1,24.49
SO58613,2013-05-25,19189,477,1,4.99
SO58614,2013-05-25,27327,541,1,28.99
SO58614,2013-05-25,27327,530,1,4.99
SO58615,2013-05-25,16449,530,1,4.99
SO58615,2013-05-25,16449,480,1,2.29
SO58616,2013-05-25,15119,541,1,28.99
SO58616,2013-05-25,15119,530,1,4.99
SO58616,2013-05-25,15119,480,1,2.29
SO58617,2013-05-25,17855,530,1,4.99
SO58617,2013-05-25,17855,222,1,34.99
SO58618,2013-05-25,11657,528,1,4.99
SO58618,2013-05-25,11657,537,1,35.00
SO58618,2013-05-25,11657,222,1,34.99
SO58618,2013-05-25,11657,237,1,49.99
SO58619,2013-05-25,11712,537,1,35.00
SO58619,2013-05-25,11712,528,1,4.99
SO58619,2013-05-25,11712,484,1,7.95
SO58620,2013-05-25,13291,485,1,21.98
SO58620,2013-05-25,13291,222,1,34.99
SO58620,2013-05-25,13291,463,1,24.49
SO58621,2013-05-25,15559,485,1,21.98
SO58621,2013-05-25,15559,472,1,63.50
SO58622,2013-05-25,12489,225,1,8.99
SO58623,2013-05-25,17012,582,1,1700.99
SO58623,2013-05-25,17012,234,1,49.99
SO58624,2013-05-25,13425,361,1,2294.99
SO58624,2013-05-25,13425,485,1,21.98
SO58624,2013-05-25,13425,231,1,49.99
SO58625,2013-05-25,26903,585,1,742.35
SO58625,2013-05-25,26903,541,1,28.99
SO58625,2013-05-25,26903,463,1,24.49
SO58625,2013-05-25,26903,530,1,4.99
SO58626,2013-05-25,27897,586,1,742.35
SO58626,2013-05-25,27897,484,1,7.95
SO58627,2013-05-25,11239,577,1,1214.85
SO58628,2013-05-25,26940,578,1,1214.85
SO58628,2013-05-25,26940,481,1,8.99
SO58628,2013-05-25,26940,237,1,49.99
SO58629,2013-05-25,29317,562,1,2384.07
SO58629,2013-05-25,29317,489,1,53.99
SO58630,2013-05-25,13051,357,1,2319.99
SO58630,2013-05-25,13051,537,1,35.00
SO58630,2013-05-25,13051,528,1,4.99
SO58630,2013-05-25,13051,480,1,2.29
SO58631,2013-05-25,13079,359,1,2294.99
SO58631,2013-05-25,13079,478,1,9.99
SO58631,2013-05-25,13079,477,1,4.99
SO58632,2013-05-25,13081,361,1,2294.99
SO58632,2013-05-25,13081,537,1,35.00
SO58633,2013-05-25,12686,353,1,2319.99
SO58633,2013-05-25,12686,214,1,34.99
SO58634,2013-05-25,25161,563,1,2384.07
SO58634,2013-05-25,25161,489,1,53.99
SO58635,2013-05-25,22319,604,1,539.99
SO58635,2013-05-25,22319,479,1,8.99
SO58635,2013-05-25,22319,477,1,4.99
SO58636,2013-05-25,25750,604,1,539.99
SO58636,2013-05-25,25750,479,1,8.99
SO58636,2013-05-25,25750,477,1,4.99
SO58637,2013-05-25,13407,574,1,2384.07
SO58637,2013-05-25,13407,222,1,34.99
SO58637,2013-05-25,13407,234,1,49.99
SO58637,2013-05-25,13407,225,1,8.99
SO58638,2013-05-25,12332,561,1,2384.07
SO58638,2013-05-25,12332,217,1,34.99
SO58639,2013-05-25,13404,564,1,2384.07
SO58639,2013-05-25,13404,482,1,8.99
SO58640,2013-05-26,13581,357,1,2319.99
SO58640,2013-05-26,13581,478,1,9.99
SO58640,2013-05-26,13581,477,1,4.99
SO58641,2013-05-26,12287,359,1,2294.99
SO58641,2013-05-26,12287,477,1,4.99
SO58641,2013-05-26,12287,478,1,9.99
SO58641,2013-05-26,12287,489,1,53.99
SO58641,2013-05-26,12287,467,1,24.49
SO58642,2013-05-26,25124,528,1,4.99
SO58642,2013-05-26,25124,463,1,24.49
SO58642,2013-05-26,25124,217,1,34.99
SO58643,2013-05-26,26592,475,1,69.99
SO58643,2013-05-26,26592,225,1,8.99
SO58644,2013-05-26,17300,489,1,53.99
SO58645,2013-05-26,19976,479,1,8.99
SO58645,2013-05-26,19976,477,1,4.99
SO58645,2013-05-26,19976,480,1,2.29
SO58646,2013-05-26,11242,592,1,564.99
SO58646,2013-05-26,11242,478,1,9.99
SO58647,2013-05-26,19506,378,1,2443.35
SO58647,2013-05-26,19506,540,1,32.60
SO58647,2013-05-26,19506,529,1,3.99
SO58648,2013-05-26,20711,374,1,2443.35
SO58648,2013-05-26,20711,479,1,8.99
SO58648,2013-05-26,20711,477,1,4.99
SO58649,2013-05-26,11169,529,1,3.99
SO58649,2013-05-26,11169,217,1,34.99
SO58650,2013-05-26,18758,529,1,3.99
SO58650,2013-05-26,18758,538,1,21.49
SO58650,2013-05-26,18758,217,1,34.99
SO58650,2013-05-26,18758,467,1,24.49
SO58651,2013-05-26,27564,538,1,21.49
SO58651,2013-05-26,27564,529,1,3.99
SO58651,2013-05-26,27564,214,1,34.99
SO58652,2013-05-26,11498,535,1,24.99
SO58652,2013-05-26,11498,528,1,4.99
SO58652,2013-05-26,11498,484,1,7.95
SO58653,2013-05-26,26690,541,1,28.99
SO58653,2013-05-26,26690,530,1,4.99
SO58653,2013-05-26,26690,473,1,63.50
SO58653,2013-05-26,26690,214,1,34.99
SO58654,2013-05-26,27197,541,1,28.99
SO58654,2013-05-26,27197,530,1,4.99
SO58654,2013-05-26,27197,480,1,2.29
SO58655,2013-05-26,23717,536,1,29.99
SO58656,2013-05-26,16096,540,1,32.60
SO58656,2013-05-26,16096,237,1,49.99
SO58656,2013-05-26,16096,465,1,24.49
SO58657,2013-05-26,22076,528,1,4.99
SO58657,2013-05-26,22076,536,1,29.99
SO58657,2013-05-26,22076,225,1,8.99
SO58657,2013-05-26,22076,485,1,21.98
SO58658,2013-05-26,18573,528,1,4.99
SO58658,2013-05-26,18573,536,1,29.99
SO58658,2013-05-26,18573,480,1,2.29
SO58659,2013-05-26,20440,478,1,9.99
SO58660,2013-05-26,22348,478,1,9.99
SO58660,2013-05-26,22348,477,1,4.99
SO58661,2013-05-26,19760,476,1,69.99
SO58661,2013-05-26,19760,234,1,49.99
SO58661,2013-05-26,19760,225,1,8.99
SO58662,2013-05-26,28767,475,1,69.99
SO58663,2013-05-26,18342,477,1,4.99
SO58663,2013-05-26,18342,222,1,34.99
SO58664,2013-05-26,15776,528,1,4.99
SO58665,2013-05-26,14642,528,1,4.99
SO58665,2013-05-26,14642,480,1,2.29
SO58666,2013-05-26,14491,528,1,4.99
SO58666,2013-05-26,14491,480,1,2.29
SO58666,2013-05-26,14491,483,1,120.00
SO58667,2013-05-26,28429,540,1,32.60
SO58667,2013-05-26,28429,480,1,2.29
SO58668,2013-05-26,16537,535,1,24.99
SO58669,2013-05-26,22558,477,1,4.99
SO58670,2013-05-26,22539,477,1,4.99
SO58670,2013-05-26,22539,217,1,34.99
SO58670,2013-05-26,22539,225,1,8.99
SO58670,2013-05-26,22539,234,1,49.99
SO58671,2013-05-26,18181,530,1,4.99
SO58671,2013-05-26,18181,225,1,8.99
SO58671,2013-05-26,18181,222,1,34.99
SO58672,2013-05-26,25473,530,1,4.99
SO58673,2013-05-26,13185,537,1,35.00
SO58673,2013-05-26,13185,528,1,4.99
SO58673,2013-05-26,13185,480,1,2.29
SO58674,2013-05-26,11178,537,1,35.00
SO58674,2013-05-26,11178,528,1,4.99
SO58674,2013-05-26,11178,480,1,2.29
SO58675,2013-05-26,11503,537,1,35.00
SO58675,2013-05-26,11503,463,1,24.49
SO58676,2013-05-26,16479,485,1,21.98
SO58676,2013-05-26,16479,478,1,9.99
SO58676,2013-05-26,16479,477,1,4.99
SO58677,2013-05-26,12758,528,1,4.99
SO58677,2013-05-26,12758,537,1,35.00
SO58677,2013-05-26,12758,222,1,34.99
SO58678,2013-05-26,17040,580,1,1700.99
SO58678,2013-05-26,17040,217,1,34.99
SO58678,2013-05-26,17040,465,1,24.49
SO58679,2013-05-26,17142,583,1,1700.99
SO58679,2013-05-26,17142,539,1,24.99
SO58679,2013-05-26,17142,480,1,2.29
SO58680,2013-05-26,16834,581,1,1700.99
SO58680,2013-05-26,16834,228,1,49.99
SO58681,2013-05-26,13286,355,1,2319.99
SO58681,2013-05-26,13286,477,1,4.99
SO58681,2013-05-26,13286,478,1,9.99
SO58682,2013-05-26,13292,363,1,2294.99
SO58682,2013-05-26,13292,480,1,2.29
SO58683,2013-05-26,13366,363,1,2294.99
SO58683,2013-05-26,13366,214,1,34.99
SO58684,2013-05-26,13415,363,1,2294.99
SO58684,2013-05-26,13415,481,1,8.99
SO58684,2013-05-26,13415,485,1,21.98
SO58685,2013-05-26,26939,570,1,742.35
SO58685,2013-05-26,26939,217,1,34.99
SO58686,2013-05-26,23119,580,1,1700.99
SO58686,2013-05-26,23119,225,1,8.99
SO58686,2013-05-26,23119,488,1,53.99
SO58687,2013-05-26,19564,580,1,1700.99
SO58687,2013-05-26,19564,479,1,8.99
SO58687,2013-05-26,19564,477,1,4.99
SO58688,2013-05-26,23118,581,1,1700.99
SO58688,2013-05-26,23118,539,1,24.99
SO58688,2013-05-26,23118,529,1,3.99
SO58688,2013-05-26,23118,480,1,2.29
SO58689,2013-05-26,13077,359,1,2294.99
SO58690,2013-05-26,11919,361,1,2294.99
SO58690,2013-05-26,11919,528,1,4.99
SO58690,2013-05-26,11919,537,1,35.00
SO58691,2013-05-26,11920,353,1,2319.99
SO58691,2013-05-26,11920,537,1,35.00
SO58691,2013-05-26,11920,528,1,4.99
SO58691,2013-05-26,11920,480,1,2.29
SO58692,2013-05-26,18189,600,1,539.99
SO58693,2013-05-26,26509,569,1,742.35
SO58693,2013-05-26,26509,479,1,8.99
SO58694,2013-05-26,23110,604,1,539.99
SO58695,2013-05-26,13719,386,1,1120.49
SO58695,2013-05-26,13719,479,1,8.99
SO58696,2013-05-26,20092,382,1,1120.49
SO58696,2013-05-26,20092,529,1,3.99
SO58696,2013-05-26,20092,539,1,24.99
SO58697,2013-05-26,22598,604,1,539.99
SO58697,2013-05-26,22598,479,1,8.99
SO58697,2013-05-26,22598,477,1,4.99
SO58697,2013-05-26,22598,217,1,34.99
SO58697,2013-05-26,22598,225,1,8.99
SO58698,2013-05-26,12390,604,1,539.99
SO58698,2013-05-26,12390,538,1,21.49
SO58699,2013-05-26,15627,573,1,2384.07
SO58699,2013-05-26,15627,479,1,8.99
SO58699,2013-05-26,15627,477,1,4.99
SO58700,2013-05-26,12333,563,1,2384.07
SO58700,2013-05-26,12333,225,1,8.99
SO58701,2013-05-26,14277,572,1,742.35
SO58701,2013-05-26,14277,489,1,53.99
SO58701,2013-05-26,14277,225,1,8.99
SO58702,2013-05-27,23573,384,1,1120.49
SO58702,2013-05-27,23573,217,1,34.99
SO58703,2013-05-27,24922,386,1,1120.49
SO58703,2013-05-27,24922,539,1,24.99
SO58704,2013-05-27,13404,355,1,2319.99
SO58704,2013-05-27,13404,478,1,9.99
SO58704,2013-05-27,13404,477,1,4.99
SO58704,2013-05-27,13404,222,1,34.99
SO58705,2013-05-27,12402,355,1,2319.99
SO58705,2013-05-27,12402,485,1,21.98
SO58705,2013-05-27,12402,231,1,49.99
SO58706,2013-05-27,13769,353,1,2319.99
SO58706,2013-05-27,13769,537,1,35.00
SO58707,2013-05-27,28786,484,1,7.95
SO58707,2013-05-27,28786,483,1,120.00
SO58708,2013-05-27,11276,217,1,34.99
SO58709,2013-05-27,12414,483,1,120.00
SO58710,2013-05-27,17494,485,1,21.98
SO58710,2013-05-27,17494,217,1,34.99
SO58711,2013-05-27,25109,528,1,4.99
SO58712,2013-05-27,23650,477,1,4.99
SO58712,2013-05-27,23650,222,1,34.99
SO58713,2013-05-27,22853,528,1,4.99
SO58713,2013-05-27,22853,537,1,35.00
SO58714,2013-05-27,22964,476,1,69.99
SO58714,2013-05-27,22964,491,1,53.99
SO58715,2013-05-27,12678,529,1,3.99
SO58715,2013-05-27,12678,214,1,34.99
SO58715,2013-05-27,12678,491,1,53.99
SO58716,2013-05-27,24268,478,1,9.99
SO58716,2013-05-27,24268,477,1,4.99
SO58716,2013-05-27,24268,217,1,34.99
SO58717,2013-05-27,11074,479,1,8.99
SO58718,2013-05-27,14074,540,1,32.60
SO58719,2013-05-27,21822,594,1,564.99
SO58720,2013-05-27,12960,225,1,8.99
SO58721,2013-05-27,27219,529,1,3.99
SO58721,2013-05-27,27219,473,1,63.50
SO58722,2013-05-27,13267,530,1,4.99
SO58723,2013-05-27,28015,530,1,4.99
SO58723,2013-05-27,28015,465,1,24.49
SO58724,2013-05-27,28256,530,1,4.99
SO58724,2013-05-27,28256,467,1,24.49
SO58725,2013-05-27,27033,530,1,4.99
SO58725,2013-05-27,27033,465,1,24.49
SO58726,2013-05-27,25954,535,1,24.99
SO58726,2013-05-27,25954,480,1,2.29
SO58727,2013-05-27,17360,535,1,24.99
SO58727,2013-05-27,17360,480,1,2.29
SO58727,2013-05-27,17360,484,1,7.95
SO58728,2013-05-27,22977,536,1,29.99
SO58728,2013-05-27,22977,528,1,4.99
SO58728,2013-05-27,22977,217,1,34.99
SO58729,2013-05-27,21713,477,1,4.99
SO58729,2013-05-27,21713,478,1,9.99
SO58730,2013-05-27,23379,477,1,4.99
SO58730,2013-05-27,23379,478,1,9.99
SO58731,2013-05-27,21773,477,1,4.99
SO58731,2013-05-27,21773,478,1,9.99
SO58732,2013-05-27,20698,478,1,9.99
SO58732,2013-05-27,20698,477,1,4.99
SO58732,2013-05-27,20698,481,1,8.99
SO58733,2013-05-27,12760,476,1,69.99
SO58733,2013-05-27,12760,237,1,49.99
SO58734,2013-05-27,17397,477,1,4.99
SO58734,2013-05-27,17397,222,1,34.99
SO58735,2013-05-27,26350,477,1,4.99
SO58736,2013-05-27,16006,528,1,4.99
SO58736,2013-05-27,16006,214,1,34.99
SO58737,2013-05-27,15514,528,1,4.99
SO58737,2013-05-27,15514,483,1,120.00
SO58738,2013-05-27,14659,528,1,4.99
SO58738,2013-05-27,14659,222,1,34.99
SO58739,2013-05-27,14587,528,1,4.99
SO58739,2013-05-27,14587,480,1,2.29
SO58740,2013-05-27,15246,485,1,21.98
SO58741,2013-05-27,20354,485,1,21.98
SO58741,2013-05-27,20354,480,1,2.29
SO58741,2013-05-27,20354,484,1,7.95
SO58742,2013-05-27,19045,528,1,4.99
SO58742,2013-05-27,19045,225,1,8.99
SO58742,2013-05-27,19045,217,1,34.99
SO58743,2013-05-27,18154,528,1,4.99
SO58743,2013-05-27,18154,485,1,21.98
SO58743,2013-05-27,18154,478,1,9.99
SO58743,2013-05-27,18154,477,1,4.99
SO58743,2013-05-27,18154,467,1,24.49
SO58744,2013-05-27,15447,535,1,24.99
SO58745,2013-05-27,25682,529,1,3.99
SO58745,2013-05-27,25682,214,1,34.99
SO58746,2013-05-27,20903,536,1,29.99
SO58746,2013-05-27,20903,528,1,4.99
SO58746,2013-05-27,20903,217,1,34.99
SO58747,2013-05-27,26391,541,1,28.99
SO58747,2013-05-27,26391,530,1,4.99
SO58747,2013-05-27,26391,217,1,34.99
SO58748,2013-05-27,24691,529,1,3.99
SO58749,2013-05-27,17810,225,1,8.99
SO58749,2013-05-27,17810,530,1,4.99
SO58750,2013-05-27,18674,485,1,21.98
SO58751,2013-05-27,14872,485,1,21.98
SO58751,2013-05-27,14872,231,1,49.99
SO58752,2013-05-27,15943,485,1,21.98
SO58752,2013-05-27,15943,214,1,34.99
SO58752,2013-05-27,15943,467,1,24.49
SO58753,2013-05-27,12538,225,1,8.99
SO58754,2013-05-27,20377,378,1,2443.35
SO58755,2013-05-27,17042,583,1,1700.99
SO58755,2013-05-27,17042,214,1,34.99
SO58756,2013-05-27,17144,583,1,1700.99
SO58756,2013-05-27,17144,529,1,3.99
SO58756,2013-05-27,17144,539,1,24.99
SO58756,2013-05-27,17144,480,1,2.29
SO58756,2013-05-27,17144,486,1,159.00
SO58757,2013-05-27,17029,583,1,1700.99
